,User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
13871,10784322,male,75,178,76,29,120,40.8,295
13872,13486732,female,24,152,49,27,101,40.9,153
13873,16581669,female,71,163,65,16,96,40.2,92
13874,15673646,female,24,162,63,21,103,40.5,120
13875,16552565,female,27,163,59,1,88,38,4
13876,14376890,female,25,170,66,16,90,40.3,68
13877,18854580,male,57,187,88,25,113,40.9,213
13878,16283406,male,42,193,96,10,82,39.4,33
13879,12613560,female,42,178,74,11,93,40,53
13880,18158564,male,29,191,86,15,85,40.2,44
13881,15872098,male,24,184,84,19,97,40.3,84
13882,13690107,male,56,187,90,8,87,39.8,37
13883,11247600,female,49,166,68,3,85,38.6,12
13884,13925671,male,77,176,84,13,88,40.3,73
13885,12925470,male,43,175,79,7,96,39.7,36
13886,15303220,male,43,179,82,9,90,39.9,38
13887,14376995,male,26,189,89,19,95,40.5,82
13888,16519988,male,44,175,73,24,104,40.1,149
13889,14206458,male,70,177,80,25,105,40.7,194
13890,14859502,female,27,173,67,17,104,40.3,99
13891,11586038,male,43,190,95,12,94,40,62
13892,10770216,female,41,168,66,22,101,40.5,126
13893,15989659,female,71,166,66,29,108,40.9,204
13894,19207815,female,33,159,59,26,113,40.7,181
13895,12205180,female,22,173,67,29,103,40.8,162
13896,13866485,female,67,159,58,23,101,40.4,145
13897,19118511,male,31,184,86,17,83,40.6,46
13898,15772788,female,77,160,59,30,110,40.8,223
13899,12878399,female,22,168,62,9,88,39.7,37
13900,17307095,female,61,180,77,24,99,40.3,137
13901,17268267,male,43,178,78,16,94,40.1,76
13902,12863970,female,33,150,52,30,112,41.2,209
13903,18850031,male,29,177,73,11,96,40.1,47
13904,15017250,female,31,180,73,13,99,40.1,68
13905,17093405,female,45,163,61,20,98,40.4,111
13906,19374016,female,62,161,59,17,88,40.3,82
13907,10275249,female,50,187,76,11,91,40.1,52
13908,18894201,male,56,188,94,12,93,39.9,67
13909,16743693,male,79,177,89,29,99,41,217
13910,10251536,male,49,185,85,18,99,40.2,107
13911,19821245,female,30,163,56,8,83,39.4,30
13912,14622745,female,21,180,73,14,88,40.4,55
13913,18257937,male,23,175,82,2,92,38.4,7
13914,12863872,female,34,175,65,5,85,38.7,20
13915,14300062,male,24,187,92,7,94,39.8,29
13916,12118799,female,21,159,50,11,86,40.1,44
13917,17755287,female,35,179,68,5,85,39.2,19
13918,15382966,female,33,149,52,27,109,40.7,179
13919,19604111,female,29,175,76,11,88,39.7,44
13920,13488942,male,49,203,104,28,108,40.9,216
13921,10011832,male,62,196,97,30,112,40.8,264
13922,17986751,female,40,172,74,16,96,40.5,81
13923,18078961,female,73,167,71,10,92,40.1,53
13924,11356128,male,45,204,106,18,94,40.4,98
13925,18088586,male,22,194,98,8,94,39.6,33
13926,14612919,male,68,198,111,29,110,40.5,264
13927,15267271,male,60,173,79,6,92,38.8,32
13928,19681549,male,32,176,80,10,87,39.8,32
13929,19549420,female,32,154,55,22,113,40.1,154
13930,15509086,female,35,160,57,22,103,40.5,131
13931,17242833,male,20,184,86,11,91,39.8,37
13932,11817143,male,70,179,86,8,84,39.7,38
13933,10828032,female,34,179,68,19,102,40.6,108
13934,15704454,female,22,173,66,15,90,40.6,63
13935,14644967,female,43,160,65,16,99,40.1,89
13936,13550055,male,45,163,72,9,85,39.4,30
13937,12533975,female,26,166,59,20,97,40.4,103
13938,13834701,male,26,175,74,1,81,37.9,2
13939,17095611,male,28,179,87,7,89,39.5,24
13940,12595589,male,40,206,101,29,109,41,214
13941,16351289,male,62,180,87,1,80,37.8,4
13942,15758290,male,59,205,103,28,105,40.6,217
13943,11567280,male,49,180,77,5,81,39.1,15
13944,11167202,female,25,168,62,4,76,39,11
13945,13381424,female,21,180,67,19,100,40.3,100
13946,18362272,female,73,174,72,28,113,41.2,210
13947,19836227,female,31,173,64,16,86,40.3,64
13948,10997252,male,53,175,81,5,89,39.2,23
13949,10854503,male,62,195,102,17,92,40,100
13950,19257291,male,33,214,112,30,107,41,209
13951,10488128,male,39,194,93,18,89,40.3,75
13952,17004303,male,51,184,94,19,111,40.5,153
13953,11338889,female,20,181,76,9,91,40,37
13954,12019657,male,23,195,95,18,91,40.5,67
13955,15408207,female,59,164,64,18,100,39.9,108
13956,13087659,female,56,150,54,5,94,39.2,27
13957,18607870,male,42,188,89,16,96,40.2,84
13958,19935593,female,71,171,70,10,96,39.3,57
13959,19759832,female,27,185,76,16,99,40.6,82
13960,14760081,male,71,210,115,14,99,40.2,107
13961,12476603,female,34,179,70,12,87,39.9,49
13962,18400571,male,25,186,87,8,95,39.3,34
13963,18883203,male,22,172,69,5,91,38.9,16
13964,18654410,male,41,196,91,17,100,40.4,99
13965,11020941,female,46,158,59,6,88,39.2,27
13966,13802850,female,44,152,50,29,104,40.8,184
13967,14634993,female,39,179,77,17,99,40,91
13968,14756952,male,21,172,75,22,102,40.5,107
13969,11063451,female,32,160,61,27,114,40.6,190
13970,16551300,male,61,178,80,28,111,41,231
13971,16560224,female,32,156,56,9,88,39.5,39
13972,16179198,female,40,156,53,22,106,40.8,142
13973,12403382,male,54,190,98,25,109,40.5,200
13974,16051554,male,37,182,83,26,109,40.4,178
13975,13141879,female,36,168,69,28,104,41,166
13976,13255684,male,20,167,75,10,92,39.8,33
13977,16489759,female,43,158,60,18,101,40.4,105
13978,18999803,female,24,170,65,28,106,40.9,168
13979,16607440,male,65,182,83,14,91,40.3,77
13980,17256283,female,26,184,82,20,101,40.4,105
13981,12892291,male,37,177,84,11,96,40,54
13982,14006609,male,26,165,68,1,89,37.6,3
13983,15019351,female,55,159,63,6,85,39.2,26
13984,16669815,female,64,157,60,13,94,40.1,71
13985,13695716,female,31,171,70,5,83,39,18
13986,12041420,female,26,178,77,10,98,39.7,50
13987,16657564,female,32,169,66,16,85,40.6,62
13988,15697554,male,26,201,94,10,87,39.7,32
13989,18221643,male,60,170,76,10,81,39.2,36
13990,14194039,female,44,149,50,20,94,40.4,105
13991,13248962,female,23,151,51,12,98,40.4,64
13992,14777293,female,61,161,62,22,99,40.8,131
13993,16927353,male,38,185,83,26,106,40.7,167
13994,18745331,female,35,174,68,10,90,39.7,44
13995,19105299,male,50,195,89,3,84,38.5,11
13996,10406833,male,30,183,87,20,91,40.4,78
13997,11158097,male,44,185,92,17,105,40.3,115
13998,18816364,male,52,177,85,5,79,39.2,15
13999,17308074,female,31,153,52,6,91,39.2,28
14000,18760910,female,32,177,76,26,106,40.6,155
14001,19360607,male,72,191,97,29,116,41,287
14002,17924677,male,26,189,87,26,104,40.7,147
14003,13096111,male,30,178,86,22,101,40.8,118
14004,16203156,female,20,167,63,27,113,40.7,181
14005,13339749,female,50,165,68,27,105,41,170
14006,17731293,male,39,177,77,7,88,39.4,26
14007,10352816,female,32,173,68,4,84,39.2,15
14008,10931663,female,25,167,61,17,105,40.2,101
14009,18350013,female,41,177,71,27,111,40.7,182
14010,12910830,male,33,188,87,9,85,39.8,28
14011,12824366,female,35,160,57,26,109,40.7,172
14012,11726136,female,33,175,70,20,99,40.4,107
14013,10562393,female,54,157,51,2,74,38.1,7
14014,13981425,male,44,195,103,2,89,38.2,9
14015,14132117,female,49,181,71,12,88,40.1,53
14016,10181065,female,22,178,68,23,100,40.8,121
14017,12649958,male,77,173,71,21,105,40.5,166
14018,10068396,female,34,173,69,22,104,40.7,130
14019,18471125,female,36,157,60,11,89,40.2,49
14020,18503283,female,78,165,65,28,105,40.8,191
14021,12352451,female,41,148,54,16,101,40.5,94
14022,10611827,male,30,187,91,18,96,40.1,85
14023,14427823,male,45,172,75,28,109,40.9,198
14024,14584962,male,62,200,111,19,101,40.4,141
14025,18702539,male,25,186,90,1,84,37.9,3
14026,11997648,male,22,166,64,14,98,40.2,57
14027,16374857,male,35,171,77,30,108,40.9,194
14028,18786778,male,75,185,88,20,96,40.3,136
14029,17662178,male,29,185,86,21,101,40.7,112
14030,12055629,female,54,146,52,4,82,38.4,17
14031,16666826,male,29,184,89,12,87,40.5,39
14032,11051208,female,29,175,72,20,100,40.5,107
14033,15797697,female,39,166,68,14,94,40.3,69
14034,17203920,male,39,189,89,22,101,40.3,129
14035,18401983,female,59,167,66,29,112,41,210
14036,11675167,female,72,168,66,13,96,40.1,75
14037,12127647,male,20,177,77,2,90,38.6,6
14038,16487611,female,40,147,44,23,91,40.7,114
14039,18264457,female,42,171,68,20,95,40.5,102
14040,16415104,male,63,167,67,24,100,40.7,153
14041,11434889,male,27,184,92,2,85,37.9,6
14042,11160389,male,21,187,83,19,101,40.5,92
14043,12041582,female,36,157,63,24,108,40.8,155
14044,19521579,female,25,163,54,5,86,39.2,20
14045,12749952,male,30,189,89,15,91,40.3,59
14046,10785521,male,23,170,74,16,104,40.1,84
14047,13418169,male,27,170,66,11,80,39.8,18
14048,18910818,female,64,150,47,22,101,40.8,141
14049,17013961,female,51,164,67,11,91,40,53
14050,12874776,female,23,156,53,20,98,40.6,106
14051,17640693,male,46,196,101,16,95,40.3,89
14052,11277633,male,34,184,78,19,97,40.5,91
14053,19432168,female,43,161,59,4,75,39.7,12
14054,13210970,male,77,177,85,5,80,38.8,22
14055,17148586,male,22,182,86,4,88,38.9,12
14056,12147068,male,76,173,82,25,114,41.1,236
14057,19927444,female,69,169,67,30,113,40.8,225
14058,17683034,female,37,161,60,26,99,41.1,144
14059,14493432,male,33,177,75,11,95,40.1,48
14060,18850923,male,28,185,84,11,91,39.7,41
14061,14937021,male,41,195,101,19,113,40.8,153
14062,11123367,female,20,167,67,3,84,38.6,11
14063,10424043,male,79,196,103,6,92,39.3,40
14064,16356048,female,24,188,83,6,80,39.3,18
14065,12139431,female,69,161,59,24,105,40.8,162
14066,16737364,male,37,183,89,8,79,39.4,20
14067,18191249,female,37,169,63,7,87,39.5,29
14068,15301574,male,22,185,80,28,99,41.2,127
14069,10180496,female,36,157,56,12,82,39.7,45
14070,11757958,female,25,163,65,7,91,39.3,31
14071,14482281,female,38,157,54,27,109,40.5,181
14072,13539130,female,22,155,61,9,91,39.8,40
14073,16195775,male,23,193,83,7,83,39.2,16
14074,14616526,female,29,159,64,17,97,40.2,87
14075,17469173,female,65,148,48,26,106,40.6,181
14076,16491998,female,32,170,68,6,81,39.5,20
14077,10945237,female,22,179,70,4,81,38.8,13
14078,19849872,male,55,189,97,8,91,39.4,42
14079,16415077,male,50,184,94,11,85,40,45
14080,11795524,female,38,168,61,13,87,40.1,55
14081,16568971,male,38,200,104,13,86,40.1,50
14082,16310914,male,24,192,92,27,105,40.7,157
14083,18121420,male,22,181,86,26,104,40.6,141
14084,14402513,female,36,179,73,14,88,40.1,58
14085,18549764,female,58,151,52,28,109,41,198
14086,16748419,female,23,176,68,18,107,40.4,109
14087,15651585,female,32,174,70,24,100,40.6,130
14088,19657581,female,75,161,60,16,84,40,74
14089,18352324,male,37,175,77,20,86,40.5,65
14090,10820174,male,31,183,92,18,89,40.3,67
14091,17544745,female,79,167,67,24,93,41,133
14092,19673423,female,38,158,58,23,94,40.3,116
14093,19141471,female,70,177,78,5,84,39.1,21
14094,16686123,female,60,155,56,25,110,40.8,179
14095,19585157,female,67,170,74,6,85,39.2,26
14096,13969920,female,22,153,53,3,82,38.5,11
14097,16692715,female,51,166,71,27,110,40.9,184
14098,19230601,female,22,167,65,26,99,41,135
14099,11248695,male,42,193,97,5,80,39,15
14100,14770855,female,53,177,72,10,91,39.9,48
14101,12035050,female,38,160,62,24,100,40.2,135
14102,16748894,female,23,174,71,7,91,39.1,30
14103,14369568,male,28,178,85,13,95,40,56
14104,18083162,male,73,190,99,11,91,40.1,68
14105,11197422,female,75,170,74,25,103,40.5,161
14106,10440812,male,66,166,66,16,96,40.7,95
14107,19242669,male,50,195,97,3,81,38.4,11
14108,19483259,female,57,148,51,8,85,39.6,36
14109,19789885,male,41,190,95,13,96,40.4,69
14110,17634084,female,36,173,73,25,113,40.8,171
14111,13534123,male,52,200,97,30,116,41.3,268
14112,18852192,male,50,182,90,29,99,41.2,177
14113,11762744,female,44,161,66,2,82,38.5,8
14114,13215072,male,23,190,85,6,86,39.3,16
14115,15993923,female,62,167,64,3,86,38.8,14
14116,13206251,female,31,164,57,18,94,40.3,89
14117,10140715,female,75,161,60,24,102,40.8,157
14118,16216461,female,24,155,60,18,99,40.6,96
14119,17317901,male,59,202,100,3,87,38.5,15
14120,15673018,male,36,187,95,15,98,40.2,81
14121,13315062,female,56,177,78,27,107,40.9,175
14122,16078484,female,37,161,62,27,110,40.4,180
14123,13977982,male,56,182,88,22,100,40.6,143
14124,19870385,female,50,144,45,18,98,40.3,106
14125,11956230,female,21,177,72,14,90,40.1,58
14126,11796749,female,69,157,58,8,91,39.6,42
14127,12458777,female,25,159,59,8,92,40,37
14128,14364777,female,26,157,56,15,96,40.3,76
14129,14154814,female,36,159,62,23,105,40.5,141
14130,10886709,female,41,176,75,18,101,40.5,101
14131,10344005,female,27,171,63,17,93,40.2,80
14132,18108835,male,32,208,103,25,108,40.9,172
14133,13801821,female,26,168,65,13,88,40.3,53
14134,12014624,female,71,136,47,20,94,40.3,116
14135,14689195,male,43,179,75,7,91,39.3,30
14136,19428046,female,49,177,72,30,116,40.9,222
14137,13025905,female,47,172,75,19,101,40.5,109
14138,14261835,female,53,181,77,9,82,39.8,34
14139,12068497,male,54,177,83,15,98,40.4,90
14140,18081522,female,30,150,49,18,99,40.8,100
14141,13224828,female,33,168,63,5,81,38.8,18
14142,17662750,male,33,183,90,5,82,39.5,14
14143,13328516,female,39,158,59,14,105,40.1,87
14144,14879846,male,21,180,83,23,99,40.6,105
14145,15763672,female,70,155,58,4,87,38.9,19
14146,19066330,male,63,186,91,6,80,39,23
14147,10675056,female,59,149,50,1,70,37.5,3
14148,16652500,male,56,174,74,16,102,40.1,104
14149,18666609,male,45,184,89,6,88,39.1,25
14150,17992573,male,26,170,75,27,102,41,137
14151,17510182,male,58,179,83,15,95,40.5,86
14152,18888478,female,74,170,68,20,111,40.5,147
14153,18418162,male,32,188,93,10,95,39.7,47
14154,11339810,male,51,185,86,3,82,38.8,11
14155,14008885,male,59,173,78,10,95,39.8,57
14156,19313690,male,74,187,90,12,77,40.1,47
14157,15658862,female,41,143,44,7,81,39.5,27
14158,15858925,male,37,190,93,28,108,40.7,193
14159,15090337,female,24,180,75,20,105,40.3,115
14160,14564073,male,31,171,73,10,94,39.5,41
14161,16454632,female,41,181,70,2,76,38.7,6
14162,12376692,female,38,159,59,22,94,40.4,111
14163,19723732,male,26,183,86,2,82,38,5
14164,12591250,female,22,164,69,3,81,38,10
14165,19234482,female,33,156,57,23,104,40.3,139
14166,17214720,male,70,186,90,6,84,39.3,29
14167,16988566,male,24,163,60,20,96,40.3,75
14168,14598320,female,38,153,51,14,81,40.1,53
14169,13591165,female,78,161,65,13,93,39.7,72
14170,18274702,female,53,136,43,24,103,41.2,156
14171,12026352,male,51,175,79,22,107,40.7,157
14172,13942658,female,66,164,64,9,89,39.6,44
14173,15344875,female,25,161,62,2,90,38.3,9
14174,19543307,male,21,184,90,20,106,40.5,115
14175,16272855,male,54,183,90,6,88,39.5,28
14176,19807664,female,38,157,58,20,103,40.5,120
14177,16990420,male,25,175,78,8,92,39.5,29
14178,12571479,female,37,171,71,21,97,40.9,109
14179,10654497,female,79,189,84,18,105,40.4,119
14180,11955633,male,44,201,102,10,88,39.8,44
14181,11888103,male,22,196,98,10,91,40.3,37
14182,16673593,male,36,162,69,12,90,40.2,44
14183,13039661,female,25,155,59,19,93,40.3,89
14184,18897711,male,51,180,80,14,89,40.1,62
14185,16195919,male,40,193,95,22,105,40.6,146
14186,11918600,female,24,166,66,18,95,40,86
14187,12569440,male,47,175,81,20,99,40.3,115
14188,13975512,female,37,163,58,28,117,41,210
14189,19654618,male,52,171,72,3,92,38.4,14
14190,15052107,male,69,187,93,11,99,40.2,78
14191,15998022,male,67,199,106,29,108,40.8,250
14192,15872240,male,39,186,86,4,88,38.6,15
14193,16592155,male,20,176,81,27,104,40.7,141
14194,14058232,male,74,197,103,19,98,40.5,141
14195,10628326,male,78,191,91,24,98,40.6,176
14196,14332298,female,20,171,61,16,96,40.5,78
14197,15139334,male,79,199,106,28,104,41.2,241
14198,19951388,male,39,188,88,2,90,38,8
14199,14121716,female,57,163,64,5,84,38.9,21
14200,15347688,female,50,174,68,17,93,40.2,85
14201,16783172,female,40,152,52,22,99,40.8,125
14202,12385029,female,35,163,62,18,100,40.1,100
14203,16555051,female,62,178,74,5,96,38.6,27
14204,10371202,female,52,156,54,28,114,40.7,210
14205,13257082,female,39,164,60,29,110,40.8,196
14206,15434419,female,40,149,54,20,104,40.3,124
14207,15005938,female,45,153,56,23,98,40.3,129
14208,13111271,male,40,178,88,10,91,39.9,44
14209,19210038,female,62,158,55,10,79,40,39
14210,13212378,female,43,167,71,19,97,40.4,100
14211,16883690,female,50,158,55,24,105,40.7,155
14212,15890999,male,29,195,87,3,90,38.4,11
14213,16749422,male,34,185,84,20,93,40.4,86
14214,11730117,female,56,155,55,21,109,40.4,147
14215,17728658,female,24,184,78,6,83,39.4,20
14216,10079483,male,46,183,81,8,86,39.5,30
14217,14170566,male,38,172,73,10,91,40.1,40
14218,10624444,female,52,179,80,8,82,39.8,30
14219,13333615,male,31,178,80,11,95,39.6,48
14220,13439969,male,25,172,79,15,93,40.1,56
14221,18702639,male,29,184,86,3,78,38.7,6
14222,17651971,male,69,186,83,16,91,40.4,91
14223,15869702,male,49,177,88,19,101,40.8,120
14224,19961937,male,38,189,93,13,90,39.8,55
14225,12568395,female,34,181,74,25,112,40.7,167
14226,19511198,male,53,202,103,22,97,40.3,137
14227,10114498,male,58,189,96,27,107,40.8,212
14228,19249208,female,21,161,60,19,101,40.3,104
14229,12917144,male,35,198,99,10,101,40.1,59
14230,18682768,female,76,179,81,28,115,40.6,214
14231,14149846,male,57,181,76,13,92,39.8,66
14232,13338635,male,37,185,92,3,87,38.2,11
14233,17170781,male,53,189,95,22,100,40.6,143
14234,16896442,female,60,183,73,12,93,39.8,61
14235,18575341,male,37,185,84,26,105,40.5,163
14236,12334432,female,22,146,50,22,108,40.5,140
14237,11842772,female,20,158,57,21,110,40.2,136
14238,13423485,female,22,151,55,8,82,39.6,28
14239,17522821,male,39,192,95,25,99,41.3,142
14240,15322937,female,27,182,82,19,100,40.3,98
14241,15556930,male,23,195,98,2,87,37.9,6
14242,19998603,male,50,182,81,19,100,40.7,115
14243,16066927,female,34,154,50,26,107,41.1,168
14244,11164906,male,23,195,85,5,87,39,14
14245,17316287,female,73,159,59,10,94,39.9,57
14246,14238080,male,63,188,94,19,91,40.3,107
14247,14729085,female,35,182,74,27,101,41.1,149
14248,14673972,male,66,204,107,13,89,40,75
14249,17414734,male,48,188,92,4,85,39.1,16
14250,13842971,male,39,171,78,19,94,40.7,87
14251,15188717,female,26,164,57,27,107,40.8,168
14252,17267779,female,54,157,61,30,108,40.5,204
14253,19464394,female,51,153,56,27,102,40.8,166
14254,19204964,male,28,174,81,14,95,40.1,60
14255,15991491,male,31,171,72,20,99,40.4,96
14256,11334927,female,45,147,48,3,80,38.3,11
14257,12625925,female,23,146,53,2,84,37.8,8
14258,18130812,male,63,184,86,6,86,39.1,28
14259,17071722,female,57,164,64,27,108,41.1,184
14260,17630425,female,65,169,72,7,94,39.6,37
14261,14818130,male,53,194,102,18,97,39.9,112
14262,10816060,male,77,174,77,22,108,40.9,187
14263,17560088,male,20,177,78,15,99,40.4,66
14264,16575876,male,35,176,73,25,99,40.8,126
14265,13963565,male,63,180,82,7,94,39.7,41
14266,19795268,female,25,154,57,26,100,40.9,142
14267,14535709,female,21,166,60,17,96,40,84
14268,11562304,male,36,175,74,2,82,38.1,5
14269,17766510,female,30,172,68,28,107,40.8,172
14270,17722402,female,57,164,58,6,81,38.9,24
14271,19606143,male,76,182,82,10,92,39.7,61
14272,12242759,male,39,184,89,7,90,39.5,29
14273,15635492,female,53,161,56,25,109,40.5,174
14274,18052201,male,49,170,70,4,87,39.1,15
14275,12027768,female,33,162,59,1,84,37.9,4
14276,10863418,male,35,197,97,29,105,40.8,187
14277,12405425,male,20,183,83,5,87,39.4,14
14278,10285749,male,51,206,112,25,103,40.5,181
14279,15418318,male,36,193,92,19,92,40.5,84
14280,15692822,female,24,170,64,8,90,39.6,34
14281,13878806,female,33,177,73,12,97,40.3,61
14282,10794801,female,64,166,69,15,98,40.6,87
14283,16637487,male,36,183,84,13,89,40.1,49
14284,10825501,male,71,181,91,6,94,39.1,38
14285,11351949,female,31,174,70,7,88,39.5,29
14286,13065158,male,36,186,84,19,97,40.5,95
14287,13950642,male,24,193,90,29,104,40.9,163
14288,18991649,male,31,188,84,18,106,40.4,110
14289,14389903,male,33,183,81,20,90,40.3,75
14290,17497470,male,71,179,84,11,89,39.9,60
14291,11344652,female,27,166,65,10,88,39.7,41
14292,16085106,female,32,153,54,8,92,39.8,38
14293,11793912,male,45,184,85,10,90,39.8,44
14294,11684834,female,22,179,73,26,110,40.7,163
14295,12511172,female,72,186,89,24,100,40.9,141
14296,17212233,male,34,177,78,29,115,40.7,217
14297,16014653,male,42,183,77,7,93,39.8,32
14298,14119028,male,21,184,79,22,110,40.8,135
14299,16626896,female,53,164,62,27,110,40.8,188
14300,12251009,male,37,189,85,21,106,40.4,135
14301,15380036,male,68,179,88,19,97,41,126
14302,19894490,male,48,179,77,12,100,40,71
14303,10526471,male,35,191,93,25,98,40.7,133
14304,18764570,female,45,163,61,5,83,39.1,20
14305,13750554,female,48,157,62,1,80,37.7,4
14306,11275491,male,44,199,99,9,97,40,51
14307,16220611,male,46,185,90,3,76,38.7,7
14308,16204298,male,48,177,78,2,94,38,10
14309,14643941,female,46,165,67,15,93,39.8,74
14310,11501751,male,39,187,87,24,104,41,151
14311,13200777,male,24,179,82,10,90,39.2,33
14312,18098776,female,34,166,67,19,103,40.5,110
14313,13769960,male,75,170,72,23,98,40.9,156
14314,17643055,male,62,189,99,5,87,38.8,25
14315,17890190,female,47,173,70,4,84,38.7,16
14316,19143691,female,71,152,56,21,105,40.3,144
14317,19291007,female,41,163,61,26,108,40.8,170
14318,14153024,female,53,174,69,10,93,39.8,51
14319,15147220,female,22,176,74,8,88,39.5,31
14320,13614753,female,48,154,56,12,97,39.9,67
14321,16206632,male,44,189,88,4,85,39,15
14322,17342115,female,66,166,65,14,100,40.5,85
14323,11123306,female,28,164,68,20,103,40.3,114
14324,14222192,female,44,149,56,9,90,39.4,43
14325,15149677,male,50,184,84,14,96,40.4,77
14326,18478250,male,59,188,90,7,85,39.2,31
14327,16162192,male,55,192,93,6,86,39.1,27
14328,15606337,female,29,163,62,18,105,39.9,108
14329,10252034,male,44,195,97,12,91,40.2,57
14330,10015652,male,34,156,65,16,96,40.1,70
14331,10109322,male,39,198,105,23,102,40.7,146
14332,19703787,female,56,152,54,30,102,40.9,188
14333,15853827,female,35,181,76,28,107,40.9,172
14334,15534077,female,31,161,59,21,100,40.7,117
14335,13073286,male,30,196,92,14,95,40.4,64
14336,13091351,male,27,174,73,15,98,40.2,67
14337,11540819,female,58,165,63,24,107,40.7,161
14338,13626363,female,72,163,65,10,94,39.6,56
14339,12956287,female,66,159,66,17,95,40.3,94
14340,13770313,female,40,162,61,5,84,39.3,20
14341,16224786,male,27,196,100,22,101,40.5,121
14342,13680204,male,75,184,83,23,104,40.8,182
14343,10819698,male,39,179,79,18,97,40,91
14344,18492182,female,52,142,42,7,88,39.4,34
14345,15985242,female,32,163,61,23,104,40.6,137
14346,17434571,male,33,171,69,28,114,40.7,199
14347,17811582,male,21,189,90,23,99,40.5,108
14348,11294297,male,29,181,82,7,90,39.5,25
14349,12187108,male,29,193,91,16,94,40,70
14350,11564517,female,22,193,92,12,91,40,48
14351,14126743,male,27,184,89,25,108,40.5,159
14352,14774293,female,67,176,72,6,84,39.3,26
14353,14761417,female,37,160,58,27,111,40.7,185
14354,14455694,male,40,187,90,14,89,40.1,58
14355,13880166,female,71,172,75,29,112,41.1,212
14356,14505657,female,43,165,64,27,111,40.6,185
14357,12855249,female,57,160,62,23,103,40.2,145
14358,18824494,male,33,196,101,12,92,39.9,54
14359,14142051,male,47,194,91,13,82,40,45
14360,13484525,female,63,149,50,18,100,40.5,112
14361,11705371,female,61,156,61,19,101,40.5,117
14362,11923633,male,72,195,103,3,80,38.6,14
14363,13195146,female,50,170,72,18,102,40.4,107
14364,13755382,female,72,182,74,30,118,41,240
14365,14268761,female,21,156,58,15,96,40.6,74
14366,15869723,female,65,164,64,4,87,38.6,19
14367,11541965,female,34,168,69,16,96,40.3,81
14368,17927325,male,45,166,75,25,109,40.6,176
14369,10357903,female,21,163,62,29,116,40.7,204
14370,18518450,male,33,194,98,9,93,39.6,41
14371,19389635,female,51,164,68,21,97,40.7,115
14372,19923545,female,79,184,86,16,98,40.4,93
14373,16743615,female,72,171,75,3,95,38.3,17
14374,10678861,male,40,174,72,6,80,39.5,14
14375,10642658,male,24,176,80,27,105,40.6,150
14376,14697537,male,55,185,88,18,103,40.4,124
14377,15924483,male,46,200,107,22,102,40.6,148
14378,19649429,male,55,170,80,2,79,38.2,6
14379,14675175,female,42,155,56,1,79,37.9,4
14380,16642211,female,20,172,67,3,88,39,12
14381,14777311,female,27,160,57,23,112,40.7,156
14382,18241080,female,34,175,71,1,86,37.4,4
14383,15034953,female,35,160,61,11,98,40.3,59
14384,16593337,female,29,167,69,9,88,39.7,37
14385,10870238,male,45,181,86,10,92,39.9,47
14386,17203865,male,24,176,81,7,92,39.7,25
14387,15297940,male,22,181,79,25,116,40.6,177
14388,10366733,male,50,170,77,17,101,40.4,104
14389,17824748,male,46,196,92,19,98,40.4,110
14390,16061779,male,65,176,83,26,109,41,213
14391,16678416,female,78,185,85,5,81,38.9,20
14392,15655420,female,24,164,56,8,81,39.5,27
14393,14210926,male,37,182,80,6,88,39.1,22
14394,16304159,female,26,162,62,26,101,41,144
14395,17239485,female,37,175,65,29,108,40.9,186
14396,13613817,female,25,159,57,13,94,40.3,63
14397,18993624,male,75,196,103,25,112,40.6,239
14398,19089076,male,44,198,100,12,98,39.9,71
14399,17959112,male,55,191,98,24,113,40.8,207
14400,11109846,male,23,196,96,28,98,40.9,134
14401,16495171,female,41,170,65,3,88,38.5,13
14402,10179670,female,63,157,58,28,100,40.6,172
14403,18096646,female,21,156,55,19,108,40.5,119
14404,11078039,female,39,163,59,5,82,39.1,19
14405,16603532,female,29,163,60,19,109,40.1,123
14406,12655072,female,61,161,58,15,91,40.2,77
14407,10216387,male,48,181,88,9,96,40,50
14408,16532064,female,45,166,63,28,121,41.1,224
14409,10406685,male,64,186,89,24,110,40.9,202
14410,19702079,male,28,191,94,1,82,37.8,3
14411,18171011,female,31,165,61,30,105,40.7,182
14412,18818054,male,39,201,99,20,100,40.4,119
14413,19727017,male,72,200,107,15,96,39.9,106
14414,13305598,male,47,176,78,3,81,38.6,9
14415,12772229,female,23,148,46,24,104,40.8,144
14416,13073458,female,21,165,60,20,103,40.6,114
14417,19832134,male,43,186,93,20,107,40.3,141
14418,12459349,male,32,169,71,5,86,39.4,14
14419,17552338,male,27,184,84,16,101,40.3,83
14420,11978402,female,79,170,69,2,82,38.7,9
14421,15580707,male,24,200,94,24,112,40.4,166
14422,17677331,female,22,154,52,12,94,39.7,58
14423,10965909,female,28,175,70,11,97,39.9,55
14424,13057536,female,73,173,72,16,99,40.4,96
14425,17367800,male,36,180,86,13,94,39.9,60
14426,15499627,female,43,179,75,18,98,40.5,96
14427,11989680,male,58,188,90,6,81,39,23
14428,18230784,male,27,187,87,17,95,40.3,74
14429,18267328,female,24,162,61,28,106,40.7,169
14430,12158638,female,38,177,78,4,79,38.9,13
14431,12687046,female,59,163,64,10,96,39.4,55
14432,16616271,female,30,164,62,2,81,38.1,7
